date,stream,count,fork_length,weight,species,lifestage
2004-05-04T00:00:00Z,mill creek,1,80,5.9,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,105,14.8,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,92,9.3,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,2,64,2.8,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,47,NA,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,4,51,NA,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,58,2.4,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,49,NA,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,76,5.3,chinook salmon,NA
2004-05-04T00:00:00Z,mill creek,1,45,NA,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,67,3.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,63,NA,NA,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,2,67,3.4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,78,5.6,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,72,4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,72,3.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,69,3.7,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,2,48,NA,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,68,3.3,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,72,4.1,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,125,22,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,3,47,NA,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,52,1.3,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,50,1.4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,61,2.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,76,4.9,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,46,NA,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,56,2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,57,1.6,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,75,5.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,2,67,3.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,74,4.6,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,74,4.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,69,3.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,67,3.3,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,76,5.1,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,53,1.7,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,64,2.6,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,65,3.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,3,53,1.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,54,1.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,54,1.6,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,55,1.4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,56,1.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,90,9.4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,81,5.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,56,1.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,57,2.4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,60,2.1,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,57,2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,2,58,2.3,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,58,1.9,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,2,68,3.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,57,1.7,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,57,2.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,63,2.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,64,2.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,58,2.4,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,63,2.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,64,3,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,58,2.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,66,3.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,65,2.8,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,65,3.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,64,2.2,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,64,2.5,chinook salmon,NA
2004-05-05T00:00:00Z,mill creek,1,64,3.1,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,73,4.8,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,69,3,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,61,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,82,6.9,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,85,6.7,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,59,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,60,2.4,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,77,5.7,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,41,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,47,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,60,2.5,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,82,6.8,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,62,2.6,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,65,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,66,3.3,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,67,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,70,4.9,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,4,66,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,55,1.6,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,54,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,62,2.4,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,58,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,52,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,50,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,57,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,58,2.2,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,51,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,58,2.4,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,48,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,53,1.6,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,53,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,53,1.4,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,51,NA,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,75,4.5,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,74,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,70,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,55,2,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,51,1.2,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,73,4,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,2,49,NA,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,50,1.1,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,78,5.2,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,58,2.1,chinook salmon,NA
2004-05-06T00:00:00Z,mill creek,1,54,2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,62,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,40,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,47,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,63,2.7,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,49,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,66,3.4,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,63,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,64,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,76,5,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,65,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,77,5.6,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,48,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,80,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,80,5.7,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,51,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,70,4.2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,66,3.2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,65,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,82,6.9,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,65,3.1,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,75,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,74,4.3,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,73,4.3,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,72,4.8,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,71,4.3,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,78,6,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,70,3.9,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,68,3.6,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,52,1.6,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,50,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,77,5.5,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,76,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,74,4.1,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,73,4.1,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,71,3.9,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,70,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,70,3.6,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,68,3.4,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,67,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,47,NA,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,5,61,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,53,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,54,1.8,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,54,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,58,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,59,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,60,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,61,3.2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,61,2.2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,59,2.2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,64,3.1,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,62,2.4,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,64,3.3,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,63,2.8,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,59,2.3,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,87,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,83,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,61,2.6,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,65,3,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,62,2.5,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,3,60,2.2,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,64,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,2,52,NA,chinook salmon,NA
2004-05-07T00:00:00Z,mill creek,1,60,2.5,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,3,47,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,54,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,71,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,69,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,70,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,55,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,6,65,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,3,52,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,43,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,2,45,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,2,44,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,4,62,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,39,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,3,55,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,74,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,2,53,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,67,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,2,54,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,3,56,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,3,57,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,2,58,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,6,59,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,27,NA,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,2,64,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,63,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,68,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,69,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,72,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,49,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,50,NA,chinook salmon,NA
2004-05-08T00:00:00Z,mill creek,1,51,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,72,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,45,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,43,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,42,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,33,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,47,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,4,51,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,48,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,58,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,49,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,57,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,56,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,3,55,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,54,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,42,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,52,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,44,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,5,50,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,3,53,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,66,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,46,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,55,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,69,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,67,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,66,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,3,63,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,57,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,62,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,7,60,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,65,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,59,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,61,NA,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,61,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,64,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,59,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,56,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,54,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,2,51,NA,chinook salmon,NA
2004-05-09T00:00:00Z,mill creek,1,40,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,65,3.4,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,48,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,39,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,42,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,66,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,44,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,45,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,50,1.4,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,88,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,43,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,76,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,82,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,51,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,65,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,58,2.2,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,112,NA,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,50,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,4,52,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,52,1.8,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,52,1.4,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,52,1.7,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,54,1.8,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,55,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,63,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,50,1.8,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,3,54,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,73,4.4,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,58,2,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,58,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,60,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,63,2.5,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,70,4.2,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,57,NA,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,66,3.8,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,57,2.1,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,69,3.6,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,70,3.3,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,65,2.9,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,1,72,4.2,chinook salmon,NA
2004-05-10T00:00:00Z,mill creek,2,72,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,3,50,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,42,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,3,41,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,40,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,3,44,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,80,5.8,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,3,45,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,5,46,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,49,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,51,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,52,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,53,1.8,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,53,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,55,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,43,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,68,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,4,65,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,55,2.1,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,60,2.4,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,67,3.6,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,59,2.6,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,61,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,58,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,58,2.3,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,110,NA,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,59,2.5,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,59,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,60,2.3,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,56,2,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,60,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,63,2.2,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,64,3.2,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,59,2.3,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,64,2.8,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,88,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,63,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,65,3.1,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,2,66,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,62,2.4,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,71,4.2,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,69,3.8,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,69,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,67,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,48,NA,chinook salmon,NA
2004-05-11T00:00:00Z,mill creek,1,80,6,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,57,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,70,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,81,NA,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,77,5.5,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,74,5.7,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,70,4.4,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,3,67,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,62,2.7,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,67,3.6,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,70,4.5,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,58,2.5,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,63,2.9,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,60,2.5,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,60,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,62,2.6,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,69,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,62,2.8,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,66,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,64,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,66,3.6,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,4,49,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,51,1.6,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,61,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,55,1.7,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,55,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,65,3.5,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,66,3.4,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,2,45,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,57,1.9,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,57,2,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,57,2.3,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,56,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,55,2.2,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,55,1.8,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,53,1.9,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,52,1.6,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,51,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,2,50,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,55,2,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,33,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,40,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,1,41,NA,chinook salmon,NA
2004-05-12T00:00:00Z,mill creek,2,44,NA,chinook salmon,NA
