stream,date,species,fork_length,lifestage,weight,count,mort,is_plus_count
mill creek,2022-05-27T00:00:00Z,RAITRO,31,F,1,1,NA,NA
mill creek,2022-05-27T00:00:00Z,PACLAM,102,NA,NA,1,NA,NA
mill creek,2022-05-27T00:00:00Z,RIFSCU,83,NA,NA,1,NA,NA
mill creek,2022-05-27T00:00:00Z,RIFSCU,79,NA,NA,1,NA,NA
mill creek,2022-05-27T00:00:00Z,RIFSCU,79,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,RAITRO,46,F,3,1,NA,NA
mill creek,2022-06-08T00:00:00Z,RIFSCU,87,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,RIFSCU,20,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,RIFSCU,30,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,RIFSCU,29,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,RIFSCU,80,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,PRICK,34,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,PACLAM,110,NA,NA,1,NA,NA
mill creek,2022-06-08T00:00:00Z,PACLAM,93,NA,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RAITRO,44,P,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RAITRO,44,P,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RAITRO,48,P,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RAITRO,49,P,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RAITRO,44,P,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,PACLAM,131,NA,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,PACLAM,104,NA,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RSCU,38,NA,NA,1,NA,NA
mill creek,2022-06-09T00:00:00Z,RSCU,35,NA,NA,1,NA,NA
mill creek,2022-06-10T00:00:00Z,OMYKISS,66,P,NA,1,NA,NA
mill creek,2022-06-10T00:00:00Z,HRDHE,83,NA,NA,1,NA,NA
mill creek,2022-06-10T00:00:00Z,RISCU,41,NA,NA,1,NA,NA
mill creek,2022-06-10T00:00:00Z,RISCU,38,NA,NA,1,NA,NA
mill creek,2022-05-24T00:00:00Z,chinook salmon,86,SP,7,1,NA,NA
mill creek,2022-05-24T00:00:00Z,chinook salmon,81,SP,7,1,NA,NA
mill creek,2022-05-24T00:00:00Z,AMM,120,NA,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,chinook salmon,85,SP,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,chinook salmon,66,SP,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,HARDHE,38,NA,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,HARDHE,39,NA,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,HARDHE,41,NA,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,RIFSCU,79,NA,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,RIFSCU,58,NA,NA,1,NA,NA
mill creek,2022-05-20T00:00:00Z,RIFSCU,83,NA,NA,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,85,SP,7,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,77,SP,5,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,79,SP,6,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,75,SP,5,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,79,SP,5,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,83,SP,7,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,85,SP,7,1,NA,NA
mill creek,2022-05-19T00:00:00Z,chinook salmon,83,SP,6,1,NA,NA
mill creek,2022-05-18T00:00:00Z,chinook salmon,79,SP,6,1,NA,NA
mill creek,2022-05-18T00:00:00Z,chinook salmon,74,SP,4,1,NA,NA
mill creek,2022-05-18T00:00:00Z,RIFSCU,86,NA,NA,1,NA,NA
mill creek,2022-05-18T00:00:00Z,RIFSCU,66,NA,NA,1,NA,NA
mill creek,2022-05-17T00:00:00Z,chinook salmon,61,SP,2.3,1,NA,NA
mill creek,2022-05-17T00:00:00Z,chinook salmon,70,SP,3.9,1,NA,NA
mill creek,2022-05-17T00:00:00Z,RIFSCU,58,NA,NA,1,NA,NA
mill creek,2022-05-17T00:00:00Z,RIFSCU,72,NA,NA,1,NA,NA
mill creek,2022-05-17T00:00:00Z,HRDHE,55,NA,NA,1,NA,NA
mill creek,2022-05-13T00:00:00Z,chinook salmon,59,SP,NA,1,NA,NA
mill creek,2022-05-13T00:00:00Z,chinook salmon,78,SP,NA,1,NA,NA
mill creek,2022-05-13T00:00:00Z,chinook salmon,93,SP,NA,1,NA,NA
mill creek,2022-05-13T00:00:00Z,chinook salmon,48,P,NA,1,NA,NA
mill creek,2022-05-13T00:00:00Z,PACLAM,405,NA,NA,1,NA,NA
mill creek,2022-05-12T00:00:00Z,chinook salmon,79,SP,5,1,NA,NA
mill creek,2022-05-12T00:00:00Z,chinook salmon,76,SP,3,1,NA,NA
mill creek,2022-05-12T00:00:00Z,chinook salmon,64,SP,1,1,NA,NA
mill creek,2022-05-12T00:00:00Z,RAITRO,27,F,NA,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,79,SP,5,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,70,P,6,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,65,P,3,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,93,SP,8,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,76,SP,5,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,70,P,4,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,79,SP,6,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,89,SP,7,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,70,SP,4,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,92,SP,9,1,NA,NA
mill creek,2022-05-11T00:00:00Z,chinook salmon,NA,NA,NA,6,NA,TRUE
mill creek,2022-04-26T00:00:00Z,chinook salmon,82,SP,4.4,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,70,P,3.1,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,76,P,3.2,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,80,SP,7,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,78,SP,4.9,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,67,P,4.8,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,75,SP,4,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,70,P,2.3,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,22,SP,3.6,1,NA,NA
mill creek,2022-04-26T00:00:00Z,chinook salmon,65,P,2.9,1,NA,NA
mill creek,2022-04-26T00:00:00Z,HRDHE,57,NA,NA,1,NA,NA
mill creek,2022-04-26T00:00:00Z,HRDHE,60,NA,NA,1,NA,NA
mill creek,2022-04-26T00:00:00Z,HRDHE,132,NA,NA,1,NA,NA
mill creek,2022-04-26T00:00:00Z,AMM,102,NA,NA,1,NA,NA
mill creek,2022-04-26T00:00:00Z,SACPIK,90,NA,NA,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,60,SP,NA,1,1,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,57,SP,2,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,90,SP,8,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,78,SP,6,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,73,SP,6,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,71,SP,5,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,76,SP,5,1,NA,NA
mill creek,2022-04-27T00:00:00Z,chinook salmon,83,SP,5,1,NA,NA
mill creek,2022-04-27T00:00:00Z,OMYKISS,224,S,107,1,NA,NA
mill creek,2022-04-27T00:00:00Z,LMP,111,NA,NA,1,NA,NA
mill creek,2022-04-27T00:00:00Z,LMP,106,NA,NA,1,NA,NA
mill creek,2022-04-27T00:00:00Z,LMP,108,NA,NA,1,NA,NA
mill creek,2022-04-27T00:00:00Z,LMP,122,NA,NA,1,NA,NA
mill creek,2022-04-27T00:00:00Z,HRDHE,NA,NA,NA,25,NA,NA
mill creek,2022-04-27T00:00:00Z,PRIKSCUL,NA,NA,NA,2,NA,NA
mill creek,2022-04-27T00:00:00Z,PKM,NA,NA,NA,6,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,84,P,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,72,P,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,71,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,66,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,66,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,64,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,70,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,66,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,44,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,60,F,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,chinook salmon,NA,NA,NA,7,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,125,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,72,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,41,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,55,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,51,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,40,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,62,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,HRDHE,72,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,RIFSCU,82,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,PACLAM,120,NA,NA,1,NA,NA
mill creek,2022-04-29T00:00:00Z,PACLAM,100,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,84,SP,7.4,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,72,SP,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,87,SP,8,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,72,P,4.3,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,64,P,3.2,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,64,P,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,64,P,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,67,P,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,70,P,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,73,SP,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,58,P,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,59,P,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,73,SP,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,chinook salmon,NA,NA,NA,7,NA,TRUE
mill creek,2022-05-03T00:00:00Z,RSUIP,72,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,RSUIP,69,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,RSUIP,69,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,RSUIP,68,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,PACLAM,102,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,PACLAM,89,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,PACLAM,111,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,PACLAM,112,NA,NA,1,NA,NA
mill creek,2022-05-03T00:00:00Z,PACLAM,102,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,64,SP,3,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,52,F,2,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,78,SP,8,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,76,SP,4,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,83,SP,6,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,80,SP,5,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,74,SP,4,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,66,SP,3,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,54,P,3,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,76,SP,5,1,NA,NA
mill creek,2022-05-04T00:00:00Z,chinook salmon,NA,NA,NA,24,NA,NA
mill creek,2022-05-04T00:00:00Z,RAITRO,183,S,58,1,NA,NA
mill creek,2022-05-04T00:00:00Z,AMM,91,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,AMM,93,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,AMM,111,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,SACPIK,128,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,SACPIK,40,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,69,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,64,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,79,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,54,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,HARDHE,64,NA,NA,1,NA,NA
mill creek,2022-05-04T00:00:00Z,RISCU,67,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,62,SP,3,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,44,P,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,76,SP,7,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,72,SP,4,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,71,SP,5,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,49,P,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,69,SP,5,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,55,SP,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,62,SP,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,44,P,2,1,NA,NA
mill creek,2022-05-05T00:00:00Z,chinook salmon,NA,NA,NA,2,NA,NA
mill creek,2022-05-05T00:00:00Z,RAITRO,24,F,NA,1,NA,TRUE
mill creek,2022-05-05T00:00:00Z,AMM,110,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,RIFSCU,66,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,55,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,55,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,44,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,45,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,58,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,52,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,HRDHE,38,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,CAROA,44,NA,NA,1,NA,NA
mill creek,2022-05-05T00:00:00Z,CAROA,48,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,78,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,78,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,69,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,92,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,69,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,chinook salmon,65,SP,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RAITRO,24,F,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,46,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,59,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,44,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,HARDHE,74,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,69,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,72,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,64,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,RIFSCU,68,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,PACLAM,120,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,PACLAM,10,NA,NA,1,NA,NA
mill creek,2022-05-06T00:00:00Z,PACLAM,108,NA,NA,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,84,Sp,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,83,SP,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,72,SP,5,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,81,SP,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,79,SP,5,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,75,SP,10,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,85,SP,8,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,81,SP,6,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,87,SP,7,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,80,SP,6,1,NA,NA
mill creek,2022-05-10T00:00:00Z,chinook salmon,NA,NA,NA,15,NA,NA
mill creek,2022-05-10T00:00:00Z,RAITRO,243,S,149,1,NA,NA
mill creek,2022-05-10T00:00:00Z,RAITRO,215,S,121,1,NA,NA
mill creek,2022-05-10T00:00:00Z,RIFSCU,56,NA,NA,1,NA,NA
mill creek,2022-02-17T00:00:00Z,chinook salmon,32,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,32,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,33,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,32,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,33,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,35,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,31,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,34,SF,NA,1,NA,FALSE
mill creek,2022-02-17T00:00:00Z,chinook salmon,NA,NA,NA,11,2,TRUE
mill creek,2022-02-16T00:00:00Z,chinook salmon,39,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,29,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,35,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,38,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-16T00:00:00Z,chinook salmon,NA,NA,NA,27,NA,TRUE
mill creek,2022-02-15T00:00:00Z,chinook salmon,38,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,34,SF,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,36,SF,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,34,SF,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,105,SP,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,35,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,40,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,32,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-15T00:00:00Z,chinook salmon,NA,NA,NA,40,NA,TRUE
mill creek,2022-02-15T00:00:00Z,SACPIK,39,NA,NA,1,1,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,39,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,33,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,39,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,37,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,34,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,36,F,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,chinook salmon,NA,NA,NA,2,NA,TRUE
mill creek,2022-02-11T00:00:00Z,PKMN,208,NA,NA,1,NA,FALSE
mill creek,2022-02-11T00:00:00Z,PKMN,95,NA,NA,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,38,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,35,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,35,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,37,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,37,F,0.1,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,chinook salmon,NA,NA,NA,39,NA,TRUE
mill creek,2022-02-10T00:00:00Z,LAMSPP,140,NA,NA,1,NA,FALSE
mill creek,2022-02-10T00:00:00Z,SACPIK,57,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,36,F,0.3,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,28,SF,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,chinook salmon,NA,NA,NA,3,NA,TRUE
mill creek,2022-02-09T00:00:00Z,HARDHE,52,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,SACPIK,43,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,HARDHE,46,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,HARDHE,54,NA,NA,1,NA,FALSE
mill creek,2022-02-09T00:00:00Z,SACPIK,49,NA,NA,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,38,F,0.1,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,39,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,38,F,0.1,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,38,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,36,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,35,F,0.2,1,NA,FALSE
mill creek,2022-02-08T00:00:00Z,chinook salmon,NA,NA,NA,7,NA,TRUE
mill creek,2022-02-08T00:00:00Z,LAMPSPP,125,NA,NA,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,38,F,0.3,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,34,F,0.2,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,37,F,0.2,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,chinook salmon,35,F,0.8,1,NA,FALSE
mill creek,2022-02-04T00:00:00Z,PACLAM,125,NA,NA,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,36,F,0.1,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,34,F,0.1,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,36,F,0.3,1,NA,FALSE
mill creek,2022-02-03T00:00:00Z,chinook salmon,32,F,0.2,1,NA,FALSE
